,doc_id,sentence
1714,38,"     upon thy emptiness- a knell,"
1715,38,"     i have not always been as now,"
1716,38,     the fever'd diadem on my brow
1717,38,       i claim'd and won usurpingly-
1718,38,     hath not the same fierce heirdom given
1719,38,       rome to the caesar- this to me?
1720,38,"         the heritage of a kingly mind,"
1721,38,     and a proud spirit which hath striven
1722,38,"         triumphantly with human kind,"
1723,38,"     on mountain soil i first drew life,"
1724,38,       the mists of the taglay have shed
1725,38,"       nightly their dews upon my head,"
1726,38,"     and, i believe, the winged strife"
1727,38,     and tumult of the headlong air
1728,38,"     have nestled in my very hair,"
1729,38,     so late from heaven- that dew- it fell
1730,38,       mid dreams of an unholy night
1731,38,"     upon me with the touch of hell,"
1732,38,       while the red flashing of the light
1733,38,"     from clouds that hung, like banners, o'er,"
1734,38,       appeared to my half-closing eye
1735,38,"       the pageantry of monarchy,"
1736,38,     and the deep trumpet-thunder's roar
1737,38,"       came hurriedly upon me, telling"
1738,38,"         of human battle, where my voice,"
1739,38,"     my own voice, silly child!- was swelling"
1740,38,"         o! how my spirit would rejoice,"
1741,38,     and leap within me at the cry
1742,38,     the battle-cry of victory!
1743,38,     the rain came down upon my head
1744,38,       unshelter'd- and the heavy wind
1745,38,"       rendered me mad and deaf and blind,"
1746,38,"     it was but man, i thought, who shed"
1747,38,"       laurels upon me, and the rush-"
1748,38,     the torrent of the chilly air
1749,38,       gurgled within my ear the crush
1750,38,     of empires- with the captive's prayer-
1751,38,     the hum of suitors- and the tone
1752,38,"     of flattery 'round a sovereign's throne,"
1753,38,"     my passions, from that hapless hour,"
1754,38,       usurp'd a tyranny which men
1755,38,"     have deem'd, since i have reach'd to power,"
1756,38,"         my innate nature- be it so,"
1757,38,"       but father, there liv'd one who, then,"
1758,38,     then- in my boyhood- when their fire
1759,38,"         burn'd with a still intenser glow,"
1760,38,"     for passion must, with youth, expire"
1761,38,       e'en then who knew this iron heart
1762,38,"       in woman's weakness had a part,"
1763,38,     i have no words- alas!- to tell
1764,38,     the loveliness of loving well!
1765,38,     nor would i now attempt to trace
1766,38,     the more than beauty of a face
1767,38,"     whose lineaments, upon my mind,"
1768,38,"     are- shadows on th' unstable wind,"
1769,38,     thus i remember having dwelt
1770,38,"       some page of early lore upon,"
1771,38,"     with loitering eye, till i have felt"
1772,38,     the letters- with their meaning- melt
1773,38,"       to fantasies- with none,"
1774,38,"     o, she was worthy of all love!"
1775,38,       love- as in infancy was mine-
1776,38,     'twas such as angel minds above
1777,38,       might envy; her young heart the shrine
1778,38,     on which my every hope and thought
1779,38,"       were incense- then a goodly gift,"
1780,38,         for they were childish and upright-
1781,38,"     pure- as her young example taught,"
1782,38,"       why did i leave it, and, adrift,"
1783,38,"         trust to the fire within, for light?"
1784,38,"     we grew in age- and love- together,"
1785,38,"       roaming the forest, and the wild;"
1786,38,     my breast her shield in wintry weather-
1787,38,"       and when the friendly sunshine smil'd,"
1788,38,"     and she would mark the opening skies,"
1789,38,"     i saw no heaven- but in her eyes,"
1790,38,"     young love's first lesson is- the heart,"
1791,38,"       for 'mid that sunshine, and those smiles,"
1792,38,"     when, from our little cares apart,"
1793,38,"       and laughing at her girlish wiles,"
1794,38,"     i'd throw me on her throbbing breast,"
1795,38,       and pour my spirit out in tears-
1796,38,     there was no need to speak the rest-
1797,38,       no need to quiet any fears
1798,38,"     of her- who ask'd no reason why,"
1799,38,     but turn'd on me her quiet eye!
1800,38,     yet more than worthy of the love
1801,38,"     my spirit struggled with, and strove,"
1802,38,"     when, on the mountain peak, alone,"
1803,38,     ambition lent it a new tone-
1804,38,"     i had no being- but in thee,"
1805,38,"       the world, and all it did contain"
1806,38,     in the earth- the air- the sea-
1807,38,       its joy- its little lot of pain
1808,38,"     that was new pleasure- the ideal,"
1809,38,       dim vanities of dreams by night-
1810,38,     and dimmer nothings which were real-
1811,38,       shadows- and a more shadowy light!
1812,38,"     parted upon their misty wings,"
1813,38,"       and, so, confusedly, became"
1814,38,"       thine image, and- a name- a name!"
1815,38,"     two separate- yet most intimate things,"
1816,38,     i was ambitious- have you known
1817,38,"       the passion, father? you have not,"
1818,38,"     a cottager, i mark'd a throne"
1819,38,"     of half the world as all my own,"
1820,38,       and murmur'd at such lowly lot-
1821,38,"     but, just like any other dream,"
1822,38,       upon the vapour of the dew
1823,38,"     my own had past, did not the beam"
1824,38,       of beauty which did while it thro'
1825,38,     the minute- the hour- the day- oppress
1826,38,"     my mind with double loveliness,"
1827,38,     we walk'd together on the crown
1828,38,     of a high mountain which look'd down
1829,38,     afar from its proud natural towers
1830,38,"       of rock and forest, on the hills-"
1831,38,"     the dwindled hills! begirt with bowers,"
1832,38,"       and shouting with a thousand rills,"
1833,38,"     i spoke to her of power and pride,"
1834,38,       but mystically- in such guise
1835,38,     that she might deem it nought beside
1836,38,       the moment's converse; in her eyes
1837,38,"     i read, perhaps too carelessly-"
1838,38,       a mingled feeling with my own-
1839,38,"     the flush on her bright cheek, to me"
1840,38,       seem'd to become a queenly throne
1841,38,     too well that i should let it be
1842,38,"       light in the wilderness alone,"
1843,38,"     i wrapp'd myself in grandeur then,"
1844,38,       and donn'd a visionary crown-
1845,38,         yet it was not that fantasy
1846,38,         had thrown her mantle over me-
1847,38,"     but that, among the rabble- men,"
1848,38,       lion ambition is chained down-
1849,38,     and crouches to a keeper's hand-
1850,38,     not so in deserts where the grand-
1851,38,     the wild- the terrible conspire
1852,38,"     with their own breath to fan his fire,"
1853,38,     look 'round thee now on samarcand!
1854,38,       is not she queen of earth? her pride
1855,38,     above all cities? in her hand
1856,38,       their destinies? in all beside
1857,38,     of glory which the world hath known
1858,38,     stands she not nobly and alone?
1859,38,     falling- her veriest stepping-stone
1860,38,     shall form the pedestal of a throne-
1861,38,     and who her sovereign? timour- he
1862,38,       whom the astonished people saw
1863,38,     striding o'er empires haughtily
1864,38,       a diadem'd outlaw!
1865,38,"     o, human love! thou spirit given"
1866,38,"     on earth, of all we hope in heaven!"
1867,38,     which fall'st into the soul like rain
1868,38,"     upon the siroc-wither'd plain,"
1869,38,"     and, failing in thy power to bless,"
1870,38,     but leav'st the heart a wilderness!
1871,38,     idea! which bindest life around
1872,38,"     with music of so strange a sound,"
1873,38,     and beauty of so wild a birth-
1874,38,"     farewell! for i have won the earth,"
1875,38,"     when hope, the eagle that tower'd, could see"
1876,38,"       no cliff beyond him in the sky,"
1877,38,     his pinions were bent droopingly-
1878,38,"       and homeward turn'd his soften'd eye,"
1879,38,"     'twas sunset, when the sun will part"
